,id,permalink,username,author_id,text,date,formatted_date,to,retweets,favorites,replies,mentions,hashtags,urls,geo
0,1168674717227614208,https://twitter.com/wework_0519/status/1168674717227614208,wework_0519,1136298331691315200,おはようござ 7:45起床。 朝の習慣56日目 昨日は夜まで飲んでいたこともあり、二度寝してしまった 前日飲んだら、朝の習慣はしないルールを自分で作ったものの、やらないと気がすまなかった 習慣化されてきているのか #朝活 #朝の習慣,2019-09-02 23:59:00+00:00,Mon Sep 02 23:59:00 +0000 2019,,0,2,2,,#朝活 #朝の習慣,,
1,1168672940327464960,https://twitter.com/TomoyaJc9/status/1168672940327464960,TomoyaJc9,1063033627619995648,「WeWork（ウィワーク）」がいよいよIPOを申請！ソフトバンクも出資するコワーキングスペース企業のビジネスモデルから業績、将来の展望まで徹底解説！｜ザイ・オンライン https://diamond.jp/articles/-/204405 … #株 #投資 #米国株 @zaionlineより,2019-09-02 23:51:56+00:00,Mon Sep 02 23:51:56 +0000 2019,,1,0,0,@zaionlineより,#株 #投資 #米国株,https://diamond.jp/articles/-/204405,
2,1168672245847187456,https://twitter.com/kwon_gihyun/status/1168672245847187456,kwon_gihyun,1166154322859589632,"Me and @NelsonSavanh from Brisbane city had a great quality time at the center of Seoul after working in WeWork Jongnotower. We found again that Seoul city is full of cultural heritages, and is attractive place to ride e-scooters to make greener for Seoulites. pic.twitter.com/Uq7IkYUGf5",2019-09-02 23:49:10+00:00,Mon Sep 02 23:49:10 +0000 2019,,1,7,7,@NelsonSavanh,,,
3,1168670340693680128,https://twitter.com/spotprawns/status/1168670340693680128,spotprawns,73764737,今後シェアリングは進むでしょう。ただアセット（とそれに依存する集団）の持つ力は強いです。WeWorkで働くような一部の高スキル保持者は別として、普通の人は従業員という地位も奪われて独立契約者に追いやられつつあり、シェア以上の保障（UBIとか）が必要な気がします。,2019-09-02 23:41:36+00:00,Mon Sep 02 23:41:36 +0000 2019,spotprawns,0,0,0,,,,
4,1168668592969146368,https://twitter.com/graceloumail/status/1168668592969146368,graceloumail,205545054,原来你们也经常租用wework啊,2019-09-02 23:34:40+00:00,Mon Sep 02 23:34:40 +0000 2019,OnlyLonely1984,0,0,0,,,,
5,1168668404615716865,https://twitter.com/alejandramalcab/status/1168668404615716865,alejandramalcab,971478962718330880,"Existen tantos wework, comunal coworking, oficinas gigantes en todos los distritos de Lima, hay hasta home office... pero no, a él le tuvo que tocar una oficina en el mismo edificio donde trabaja su ex. JESUCRISTO TÚ ME ESTÁS PROBANDO!!",2019-09-02 23:33:55+00:00,Mon Sep 02 23:33:55 +0000 2019,,0,1,1,,,,
6,1168667437535023104,https://twitter.com/DealStreetAsia/status/1168667437535023104,DealStreetAsia,2406323088,"WeWork share sale may drive valuations, funding northward in India’s co-work space http://bit.ly/2NKKngh",2019-09-02 23:30:04+00:00,Mon Sep 02 23:30:04 +0000 2019,,0,0,0,,,http://bit.ly/2NKKngh,
7,1168666927415398400,https://twitter.com/BrendaOq/status/1168666927415398400,BrendaOq,254312886,Esto de trabajar en WeWork es trabajar sin horario. La hora pasa y ni cuenta.,2019-09-02 23:28:02+00:00,Mon Sep 02 23:28:02 +0000 2019,,0,0,0,,,,
8,1168665629160878080,https://twitter.com/HeyEditMate/status/1168665629160878080,HeyEditMate,3932416350,We @WeWork Fort Point for their dog friendly status #Bostonhttps://twitter.com/BostInno/status/1168626148294742016 …,2019-09-02 23:22:53+00:00,Mon Sep 02 23:22:53 +0000 2019,BostInno,0,2,2,@WeWork,#Bostonhttps,https://twitter.com/BostInno/status/1168626148294742016,
9,1168665500953600001,https://twitter.com/manuelcl10/status/1168665500953600001,manuelcl10,817362553944899588,Mejor invertir en Wework,2019-09-02 23:22:22+00:00,Mon Sep 02 23:22:22 +0000 2019,AlejandroEspi__,0,0,0,,,,
